Time,Price,Items,MCFU
2843,55.75,30,9
1775,89.19,23,5
2208,86.49,24,6
4091,133.06,50,12
2092,42.33,20,6
920,36.27,12,3
1014,18.61,11,1
1845,100.7,20,3
1660,114.19,30,9
1837,97.39,24,13
7901,337.68,85,15
2541,91.37,19,8
3039,113.92,27,3
2877,121.49,31,6
2207,33.82,21,6
1451,107.58,26,9
1762,35.71,13,2
1233,82.53,19,6
1379,119.37,22,7
2160,149.48,27,5
871,62.77,19,7
1094,31.94,14,5
1939,138.66,25,4
1309,26.11,7,2
2114,110.45,35,10
960,18.09,7,1
866,45.93,13,3
1259,60.87,17,2
2028,99.97,28,5
1351,12.889999999999999,12,3
780,51.81,14,5
1872,114.88,29,7
2658,70.95,21,7
1180,30.48,14,5
2460,37.230000000000004,16,4
2565,183.15,41,7
1649,99.36,25,8
1405,47.800000000000004,21,6
3269,251.94,53,12
2311,183.74,38,10
1587,71.89,16,3
1364,63.06,22,6
4393,221.95,44,10
6101,253.25,64,12
1181,89.58,17,3
1501,83.8,23,8
681,34.3,11,3
2516,37.660000000000004,27,8
3162,232.9,52,14
2517,61.31,28,7
1853,71.85,21,9
1245,83.83,19,6
1491,34.85,16,4
2804,66.65,34,10
1226,52.81,18,6
4527,122.82,36,12
916,19.28,8,2
6168,119.51,40,10
1130,39.9,23,1
1311,79.34,27,7
1648,55.4,29,6
1813,61.55,14,3
1329,63.95,14,3
1439,99.27,25,11
1149,23.49,11,3
1200,11.83,9,1
1043,0.41000000000000003,3,0
1484,73.94,23,6
1459,96.87,24,9
1496,94.4,23,3
970,15.66,11,3
2689,115.92,34,8
1777,35.269999999999996,18,5
1645,101.17,26,8
1940,132.17,27,10
2006,34.78,27,8
2292,65.6,21,4
2930,108.96,26,5
798,17.68,10,2
1519,66.0,17,7
3330,87.69,26,5
1339,33.62,14,3
946,58.67,16,6
1244,104.17,19,6
2169,80.72,22,3
2010,83.51,24,8
943,24.34,17,1
1695,25.96,14,4
1989,83.27,19,2
913,39.57,9,1
1943,65.66,30,9
1835,89.37,22,6
1049,54.35,16,5
2992,109.36,24,7
2035,57.24,22,8
3153,60.38,40,10
2349,114.62,30,7
2128,71.33,31,7
1419,5.6,5,2
1418,85.81,20,7
1377,38.61,21,11
895,31.6,13,6
1297,105.92,20,4
2015,55.76,23,11
1083,54.19,15,4
2148,32.08,23,2
2009,76.65,25,6
3173,134.07,44,13
1762,52.27,25,6
1348,51.6,13,3
1660,82.05,20,5
543,35.910000000000004,7,2
2335,41.06,19,9
2005,71.5,14,2
2667,179.06,34,9
1259,53.21,16,3
2106,92.95,17,4
835,16.599999999999998,6,2
1137,43.410000000000004,12,4
1536,89.87,27,6
1335,6.79,7,1
3918,106.96,57,13
1307,77.95,27,8
1832,61.91,19,5
509,19.22,5,2
1514,59.57,16,5
3300,21.01,17,4
2799,150.87,39,10
664,42.79,10,5
1537,27.27,15,2
2362,106.57000000000001,20,7
1843,22.53,13,2
829,75.11,15,1
1517,104.44,26,9
1699,64.05,24,4
1233,22.66,10,2
3859,92.76,25,7
3045,152.02,40,10
816,22.64,12,6
1918,89.00999999999999,24,2
1711,118.85,22,10
2021,56.660000000000004,19,4
1701,106.11,22,11
1529,51.07,11,2
4384,158.32,74,20
1986,154.08,32,5
2405,106.47,22,5
2569,74.79,25,5
2831,53.13,31,11
1006,32.519999999999996,11,4
3287,207.48,46,11
1499,81.39,18,5
1565,67.84,21,7
4349,190.84,43,11
1862,99.39,31,9
978,21.32,12,4
1237,36.2,12,2
2049,54.6,17,6
1341,83.92,22,7
2189,156.39,32,5
1038,56.03,15,1
1650,120.9,21,5
1195,18.66,10,2
3330,33.589999999999996,17,3
1624,82.01,20,5
1189,71.54,19,2
1386,85.28999999999999,23,4
3150,74.34,34,14
1010,56.19,14,2
2929,92.92,36,12
1826,25.7,10,4
2531,60.29,27,7
2915,188.17,34,11
3064,206.15,47,11
867,47.73,16,3
1859,35.09,19,3
1643,95.57,26,4
805,59.79,12,4
1362,78.62,19,2
1722,28.43,11,4
1590,82.46,18,6
1641,107.84,25,4
4453,224.12,56,11
2610,77.21,37,8
1989,90.48,35,13
2620,166.52,41,12
999,58.89,15,4
2535,57.05,33,9
1725,127.74,19,5
1411,45.72,11,2
2081,77.72,19,5
4288,154.76,43,12
1232,34.17,12,0
1647,121.56,26,4
925,28.85,16,5
1781,108.67,32,10
2043,68.44,27,11
2800,238.81,41,13
3329,70.62,29,8
864,69.71,15,5
1439,23.69,18,4
1265,90.02,25,9
2703,102.01,23,9
1915,70.57,20,4
2984,98.92999999999999,25,8
2725,129.97,28,8
1400,31.77,18,2
1231,36.36,18,9
1007,54.67,15,8
1141,40.66,19,8
1043,26.18,11,2
821,40.58,10,6
922,47.03,17,7
703,33.81,9,1
2060,168.87,33,11
3334,152.43,34,8
1735,45.05,22,6
941,16.0,13,2
2663,91.07000000000001,40,16
3522,111.79,31,11
1713,101.06,27,5
1912,217.04999999999998,32,8
1008,36.31,9,2
1473,42.08,20,6
1537,92.09,24,12
1997,91.39,24,5
3311,163.19,64,19
827,62.47,13,3
1305,58.59,17,5
857,66.52,18,5
1198,66.26,14,2
1946,89.83,20,5
908,68.79,13,6
2104,28.22,13,3
981,33.47,11,6
3339,151.03,42,11
2130,81.1,22,6
1677,72.73,18,9
598,24.18,10,3
2520,36.62,21,6
2057,111.33,24,4
1592,45.12,16,3
3586,132.59,41,11
4244,131.16,36,15
1179,29.669999999999998,18,8
3407,103.64,28,10
2536,60.13,16,4
726,41.2,11,2
995,55.51,12,3
2612,89.3,20,7
956,11.8,9,0
2044,26.71,19,6
1905,57.620000000000005,15,1
1358,38.39,19,7
2000,29.29,13,4
1391,144.03,29,6
1287,59.35,15,5
2401,37.7,19,9
1552,77.78,17,4
3819,164.62,37,6
2409,96.51,28,8
1857,50.4,23,4
1511,31.23,13,2
1693,55.48,17,5
2867,149.15,36,8
918,20.78,12,4
3128,57.53,35,7
2452,32.74,18,4
677,33.64,12,4
1229,72.72,18,5
1942,56.95,29,10
2295,133.36,34,9
2495,40.79,21,10
1221,94.85000000000001,21,4
1138,103.56,23,3
412,4.19,4,0
2099,66.83,13,3
3118,223.93,43,10
4505,287.07,55,22
5716,157.25,58,15
1276,92.65,21,9
2090,135.61,33,7
2086,137.18,27,8
848,31.459999999999997,8,1
870,35.82,17,6
1515,91.87,25,6
1681,77.31,17,4
1294,27.939999999999998,11,5
1687,56.5,19,6
1617,108.11,25,8
1274,71.45,18,3
1502,127.93,25,8
879,57.99,12,6
1191,62.96,16,8
1711,100.6,23,6
1814,43.34,24,8
1180,26.66,14,5
2285,115.66,30,6
1899,105.36,21,4
1450,36.52,23,4
1034,93.54,18,4
2047,104.03,36,13
4443,111.71,46,5
1605,75.37,21,5
2743,108.19,27,6
1207,56.14,15,5
2174,121.01,21,5
1704,53.42,18,7
3522,83.72,50,13
587,5.03,3,0
2572,97.13,27,4
770,35.87,10,4
1923,86.81,23,9
3643,126.31,39,9
1623,28.57,13,4
2631,92.79,20,7
952,31.0,13,4
2195,63.22,30,5
1056,81.13,14,5
2297,120.64,26,5
2140,44.1,25,7
2537,101.21,22,7
3184,133.04,29,6
2109,117.49,29,1
1772,108.76,21,6
969,51.0,10,4
2517,111.53,27,7
1402,37.339999999999996,14,5
2974,49.39,25,6
911,61.86,15,4
1458,27.46,14,5
1196,48.8,12,3
1475,36.11,14,5
1617,112.26,29,5
1829,84.67999999999999,23,7
1146,51.019999999999996,13,5
1289,62.93,15,4
1941,128.17,28,9
2867,135.66,34,10
977,40.76,11,1
2243,155.4,34,3
1848,42.0,22,5
1457,128.48,23,6
1618,96.57,19,3
1326,70.53,17,3
1671,38.06,14,2
1398,65.88,15,2
2115,71.07000000000001,15,6
2524,146.08,28,6
2249,99.87,24,6
1173,55.19,14,1
3380,183.21,41,9
1740,77.05,21,8
1011,41.9,12,4
1834,35.88,11,2
2010,105.42,23,9
2032,85.13,35,9
836,35.97,20,9
2919,117.75,23,6
3207,48.31,25,7
2873,192.09,43,8
2776,81.55,33,6
736,24.2,10,4
532,18.11,6,2
762,14.02,8,1
1927,115.89,28,7
3717,160.4,23,3
2574,129.54,33,4
1378,42.35,12,3
2230,163.03,32,2
909,26.55,12,3
2001,100.49,24,6
1394,92.88,26,8
879,69.05,16,4
1565,79.71,20,5
3395,32.75,16,1
1341,48.29,17,4
1332,36.04,21,6
3471,76.66,28,6
2058,140.5,32,8
2142,82.71,36,14
1863,37.12,27,6
558,16.49,8,3
2726,107.61,27,12
2457,125.26,26,8
1231,25.01,15,2
1208,50.42,13,3
4394,247.61,59,14
1471,25.5,17,4
1488,112.82000000000001,21,7
1101,84.14,16,2
2246,56.42,32,11
2868,101.06,23,7
2970,44.05,31,5
2181,93.0,27,4
1063,27.48,14,5
1241,35.24,17,6
2649,130.92,32,6
2526,95.86,22,7
499,34.46,8,3
1415,92.92,22,9
1982,102.44,30,9
525,6.18,4,0
1760,28.26,12,4
1944,33.4,11,3
2437,73.7,20,8
978,63.19,15,2
1550,97.86,19,5
1035,11.4,11,3
2620,39.23,20,4
1041,65.96,15,4
2339,211.04,42,8
2102,66.86,20,7
2159,50.8,30,5
1457,105.54,23,4
1303,101.23,22,6
2348,88.51,26,6
1539,81.64,17,5
4446,118.03,33,11
731,67.79,17,8
1085,37.63,7,2
740,32.37,16,1
920,58.25,14,3
2463,48.4,26,9
1800,27.11,12,4
1600,80.92,26,6
1301,69.97,17,4
2466,142.47,29,10
2828,64.29,29,6
1914,87.12,27,5
780,99.2,15,5
3978,164.03,39,16
1695,55.0,11,1
1797,82.76,17,4
2621,172.14,47,10
971,26.94,11,5
1230,50.55,18,4
2184,84.45,15,5
1312,56.62,14,5
3151,52.71,26,4
2330,135.37,31,7
986,21.3,15,7
1707,37.06,9,1
1505,96.5,19,3
941,43.38,14,3
1660,90.1,18,3
2272,66.89,20,6
2290,142.72,29,9
1967,35.910000000000004,25,3
1749,92.75,18,4
1517,36.83,16,3
1909,40.64,18,6
1480,50.13,20,4
1850,73.71,29,6
1868,33.35,22,8
5841,109.32,49,13
1885,59.42,12,3
1073,34.65,22,3
779,46.28,14,2
1326,27.22,13,4
2090,98.49,24,11
1693,112.0,31,8
2397,178.46,41,7
1167,83.44,24,2
764,32.77,12,4
1659,73.2,21,10
2099,148.72,33,10
4780,300.38,61,16
1077,38.19,18,7
2420,155.43,35,10
1369,53.62,15,4
1324,58.2,13,6
1886,43.63,24,2
5103,264.31,62,11
789,55.79,11,4
2673,126.61,25,10
2075,123.03,24,6
1043,34.74,20,5
1714,56.4,12,3
1550,88.85,25,9
1319,57.9,18,5
1740,131.21,26,8
943,30.53,13,5
721,8.54,7,1
1765,105.14,23,5
1496,77.54,18,5
2633,163.15,33,8
2204,48.99,20,7
1680,50.17,26,9
1713,56.74,14,4
2990,137.92,31,10
2332,52.54,22,8
1630,40.48,24,5
2020,49.09,30,5
1608,153.61,23,7
2493,67.05,32,15
864,36.84,9,4
2201,33.18,21,5
2340,230.01,39,8
1595,52.55,13,2
2600,187.32,45,8
1469,59.86,16,2
1521,34.38,19,3
1938,146.27,26,4
1623,19.9,10,3
916,33.33,14,5
1151,65.72,14,6
1405,95.67,23,8
1174,53.62,13,4
1549,61.75,13,6
1093,23.36,12,4
1772,46.33,23,9
2005,96.05,27,7
1886,37.39,15,3
1047,21.85,13,3
4275,112.23,29,4
2344,25.98,19,4
969,36.63,9,0
2375,136.39000000000001,43,9
1755,35.47,24,5
1236,17.73,9,2
1508,54.839999999999996,15,4
2721,113.64,42,10
1910,72.15,16,5
2177,117.67999999999999,35,8
1884,62.76,30,9
918,38.64,8,1
4002,123.1,26,8
1559,167.99,26,10
3758,255.84,69,22
2655,138.74,39,9
1872,44.06,18,4
1764,69.87,26,8
4480,156.15,67,19
2349,40.63,16,5
1267,29.01,15,7
2090,181.81,29,8
584,56.4,12,2
5995,174.11,76,21
1723,35.31,18,2
982,26.73,12,1
1312,51.75,13,3
1090,36.57,15,5
2734,213.91,36,10
2552,83.79,22,7
1718,22.99,10,2
1145,29.22,15,6
2442,61.99,18,4
527,19.2,8,1
534,16.189999999999998,3,0
2933,130.76,29,7
2838,162.06,39,11
3124,111.33,34,9
1471,22.74,13,2
4085,115.64,60,17
1824,56.88,13,5
3452,181.42000000000002,35,12
1633,49.64,13,2
2209,81.64,21,8
1690,39.17,22,8
2902,166.96,37,13
1657,47.74,13,4
2991,129.91,28,6
953,44.31,15,5
1202,38.68,11,3
1974,158.83,26,7
2392,155.36,29,8
684,24.24,13,4
1577,28.92,15,3
4212,284.92,63,12
1389,80.39,26,5
1110,84.15,22,6
2271,90.91,40,9
838,6.47,9,0
2300,44.78,13,1
1896,59.92,29,6
672,28.3,10,3
965,22.57,8,2
3490,237.21,47,11
3243,132.56,32,9
674,52.75,10,2
698,20.65,12,3
1425,80.22,16,4
1021,55.62,20,4
3162,121.38,28,12
2658,102.42,30,7
3128,51.089999999999996,29,5
2267,32.4,16,4
1684,19.01,18,1
2342,82.2,35,10
1771,57.52,21,6
2332,38.59,31,7
2782,88.41,24,10
502,16.43,8,1
2196,58.97,16,6
2146,32.72,27,9
2149,46.85,27,4
1720,125.3,27,7
1158,40.43,8,4
2365,68.22,37,8
1226,41.61,7,2
2708,69.66,17,3
919,56.61,12,3
1708,28.28,17,2
1632,35.14,21,6
3922,133.39000000000001,40,11
2056,35.26,18,5
866,34.17,10,3
1782,108.15,24,4
1132,48.57,13,6
1726,55.52,22,9
2188,92.01,29,3
1108,46.81,17,6
1074,55.6,12,1
3147,128.28,33,7
1291,34.07,11,5
2909,79.25,23,3
3092,94.75,31,6
3235,123.49,41,10
2791,46.93,22,8
2146,44.44,12,4
541,10.25,7,3
2846,55.61,25,7
1464,94.61,22,6
2938,203.22,49,5
1741,88.78,18,8
2111,23.37,13,3
863,32.4,12,3
2374,91.67999999999999,28,6
1751,78.65,15,3
1605,33.4,21,7
1784,147.31,27,6
1432,26.93,14,2
1591,83.26,18,2
1205,101.8,19,5
618,33.69,9,4
2469,99.98,20,3
1004,167.29,25,6
762,42.04,12,1
3706,122.39,46,11
1370,37.16,18,8
705,40.56,13,4
2451,99.18,29,9
2164,174.48,34,11
1244,21.03,11,5
1639,39.91,15,4
1762,49.6,13,3
2482,44.53,16,6
1650,70.1,19,5
2940,101.64,45,11
2510,54.34,30,8
938,0.72,3,0
2975,95.18,27,7
1961,139.1,36,10
909,55.089999999999996,11,3
706,47.93,12,4
1199,80.59,15,2
1012,95.67,21,7
2709,81.95,23,6
2221,192.66,44,9
1308,80.6,22,5
2440,147.85,35,13
2570,118.06,23,10
241,24.849999999999998,7,0
776,27.36,12,2
2429,47.78,29,7
1165,54.5,13,2
2451,57.94,28,7
3643,145.5,63,18
1781,73.75,26,10
1982,61.480000000000004,28,5
1950,110.27,24,8
902,27.27,15,1
2497,64.05,28,8
1588,21.7,21,9
1206,22.15,9,2
970,15.47,10,4
3489,72.16,18,6
2614,105.49,29,10
1625,84.71,26,5
2656,105.45,29,7
2324,58.23,30,5
1348,36.31,21,5
1272,88.85,25,11
1426,132.45,22,5
1318,89.74,20,9
1298,59.2,15,4
3725,257.57,56,16
1024,22.990000000000002,7,1
1678,56.410000000000004,16,2
1635,125.42999999999999,32,9
2764,103.11,29,3
1810,58.28,19,7
1935,27.099999999999998,17,5
4195,124.86,36,10
2679,91.64,22,6
2175,94.4,25,8
1312,28.72,17,6
2534,107.46,27,4
571,23.64,6,0
1193,56.29,14,5
2142,145.5,38,9
1094,35.31,18,6
2075,97.76,22,7
1809,109.17,16,6
888,46.519999999999996,7,1
822,41.72,11,5
2530,88.6,30,4
1091,34.61,16,3
498,40.160000000000004,12,5
1911,130.04,35,6
1640,84.32,16,4
2241,118.94,34,14
2731,102.02,24,8
1240,94.67,27,6
5053,50.47,34,12
1859,50.37,21,5
936,56.57,14,4
1962,27.54,15,5
1700,30.830000000000002,15,5
913,1.71,3,0
2426,106.26,24,11
1040,62.11,11,1
1567,131.95,29,8
1431,39.660000000000004,9,1
1862,96.13,20,8
2131,25.72,18,3
1797,62.62,22,7
2294,122.27,24,5
2116,95.89,16,5
1054,33.19,13,4
1399,85.72,22,8
2410,114.10000000000001,28,12
1362,26.52,14,7
1562,31.82,21,4
1761,87.32,20,8
1939,118.53999999999999,29,8
2138,92.23,20,6
1665,112.41,22,5
1704,53.68,23,7
887,19.8,9,2
652,56.27,15,4
1913,91.67,26,8
1367,50.19,14,5
1049,58.13,11,3
2041,44.42,19,5
1494,14.85,13,2
3030,176.6,31,8
1277,133.22,25,8
617,33.0,9,1
1194,20.59,10,3
2371,90.42999999999999,31,13
1140,80.0,18,7
2610,101.25,25,2
1714,131.43,29,7
1156,53.83,15,7
3084,58.03,35,8
2719,53.55,33,10
4133,71.57,47,9
1839,28.2,12,3
1922,58.15,15,5
1390,33.65,15,7
3383,89.19,30,5
1552,40.77,20,4
2493,117.66,22,5
1564,103.81,26,6
2559,85.92999999999999,46,9
1105,39.54,12,4
1327,55.63,13,4
2556,63.35,37,9
849,26.62,18,8
2468,131.85,28,7
3253,194.73,42,9
1458,24.04,14,2
2086,54.550000000000004,21,8
1369,67.69,16,4
1089,45.81,17,3
1511,51.23,16,5
1364,55.56,24,7
2643,48.74,30,4
1419,55.23,17,4
1052,2.01,3,0
2691,125.52,26,6
1558,55.08,16,3
1558,88.64,17,3
2507,48.18,16,4
4173,117.74,27,8
1500,69.76,23,8
802,9.12,6,0
1656,35.3,16,6
2870,131.88,29,6
1872,128.99,35,7
1029,14.15,12,4
427,20.46,6,3
2876,150.32,32,6
2494,154.8,39,5
2491,40.77,27,8
1211,51.51,12,5
2903,110.64,31,10
1589,69.26,18,4
676,15.48,5,0
2391,72.7,36,13
2715,148.59,48,15
2769,53.71,28,5
1145,73.73,13,1
1557,24.4,14,5
2790,109.89,34,3
5383,124.32,35,13
1520,64.0,18,5
2638,87.25,30,8
2292,33.23,12,2
1242,20.98,6,0
2315,74.52,19,7
1065,28.19,16,3
1557,79.86,14,3
4175,256.82,67,21
851,46.65,9,4
986,55.08,16,5
4186,56.3,38,10
2275,81.7,23,7
255,9.49,4,2
951,25.88,12,3
1720,59.29,22,5
2979,53.53,22,6
3778,162.6,45,14
587,61.89,14,2
1296,49.85,18,2
1400,28.43,16,3
2058,59.86,26,6
2890,55.95,37,6
1228,81.11,19,3
4444,177.93,37,16
5246,240.07,52,13
2762,116.13,29,7
1723,53.31,18,4
1160,19.44,13,0
2068,63.38,15,6
4460,228.43,50,8
3444,197.05,39,12
1363,18.77,10,1
1812,39.68,21,7
2425,124.77,27,9
2293,125.38,25,9
1556,105.48,20,2
2297,88.52,20,7
2217,74.95,41,10
1249,34.71,15,5
2350,58.9,13,1
1928,39.85,19,6
1580,26.12,16,3
460,14.81,4,0
2805,39.39,28,7
2405,31.49,16,5
1864,126.37,25,9
992,49.4,16,4
1149,37.15,12,2
1657,117.48,25,4
1634,120.58,28,9
1025,15.290000000000001,12,2
1245,25.16,15,3
2090,124.48,28,9
555,4.52,3,0
565,10.98,9,2
1463,56.52,15,4
2001,65.6,19,5
2439,39.36,27,11
680,5.34,3,0
2736,107.88,33,7
245,4.02,4,1
1704,120.4,23,6
1942,47.04,12,1
1986,54.41,25,8
2639,143.83,32,9
6528,442.34,76,19
1380,44.29,8,1
1286,118.16,23,8
1541,59.95,13,5
2303,92.92,24,10
1675,49.89,14,2
1656,85.97,23,4
2801,89.97,17,5
1010,59.98,11,4
554,24.55,8,2
813,52.12,18,4
2970,109.52,22,7
330,17.31,5,0
2690,148.34,30,8
848,8.129999999999999,5,0
1358,54.92,14,5
1797,111.48,23,7
686,52.88,11,5
1014,6.37,7,0
732,56.07,12,4
3007,218.09,58,11
2094,167.58,32,10
2729,98.05,27,7
1725,33.81,20,11
3498,196.52,52,27
2602,72.97,24,11
1311,97.4,19,7
929,29.400000000000002,12,2
2457,42.99,22,4
1721,43.19,28,10
1183,56.449999999999996,17,4
2681,96.06,22,7
2318,95.99,23,8
2728,48.46,24,7
2901,191.21,41,16
1135,55.6,14,5
1531,26.97,11,1
1510,87.57000000000001,23,5
2855,151.34,38,8
1107,73.63,19,8
1398,51.69,17,2
1795,43.58,18,5
2085,17.97,15,2
1716,70.47,14,2
1669,45.36,18,3
4973,95.5,49,9
2537,35.160000000000004,20,4
1513,85.4,12,3
1504,54.730000000000004,27,10
1660,80.61,27,5
1197,58.129999999999995,16,6
2416,190.21,36,9
1776,19.59,13,4
1065,71.79,21,1
1214,60.79,25,4
1853,31.78,14,7
2145,33.73,19,5
1697,39.76,11,2
1671,48.5,19,7
1606,120.05,27,1
2337,105.93,40,15
2033,45.24,26,6
1609,75.83,16,5
1232,56.13,14,5
3799,61.48,31,5
1349,13.38,7,1
1469,30.21,17,6
2160,42.47,27,9
1217,19.62,12,5
1858,5.4,5,1
3103,69.63,37,14
911,54.9,16,4
3364,71.54,34,9
1240,89.88,17,9
2661,101.11,27,11
2465,118.9,34,4
1165,75.49,16,4
2657,40.28,23,6
2356,38.12,25,5
1697,83.27,30,7
1833,51.31,27,6
1711,72.9,35,9
2054,34.57,18,7
2086,57.79,31,9
1543,54.02,18,5
2232,69.33,31,7
3055,46.6,19,2
1187,46.09,12,1
1157,85.84,15,5
1569,106.13,23,7
1757,126.28,26,3
1318,37.38,22,3
1241,12.63,5,1
1807,68.35,17,3
1446,106.22,25,7
954,19.32,19,3
2651,144.79,40,7
947,12.12,8,3
1738,39.45,15,3
701,25.14,9,4
730,40.27,11,4
1592,43.16,19,6
810,41.56,10,5
1147,52.29,12,5
7285,251.49,72,17
2195,86.07000000000001,22,9
1397,17.45,13,2
254,3.0,3,0
1632,99.33,22,8
756,5.92,6,0
970,48.5,13,3
1606,54.6,27,9
1430,62.86,15,6
310,8.55,7,1
1183,35.71,11,6
1588,17.03,14,3
2042,127.97,25,3
1160,65.58,17,4
2597,187.24,28,6
1736,61.97,19,7
5848,283.07,70,14
1922,58.0,33,4
1634,58.339999999999996,12,6
1578,134.35,36,8
1616,26.43,18,5
1479,62.45,25,11
1554,44.32,20,9
2668,100.85,21,9
2150,44.77,26,2
1390,86.23,20,9
435,5.98,2,0
916,31.02,9,3
873,20.56,9,3
2700,125.68,30,8
2321,111.24,24,4
1827,61.5,20,6
1607,71.89,18,7
2191,77.06,21,9
2210,75.4,24,6
3104,191.08,41,7
2080,123.42,20,5
2947,137.35999999999999,34,10
577,44.5,16,3
1828,53.51,22,5
1569,91.13,26,6
2644,126.35000000000001,36,6
988,16.25,6,1
1873,83.89,28,11
4189,185.68,45,7
967,24.69,10,2
3336,140.5,32,7
1271,86.98,22,8
1028,48.21,10,1
1305,46.75,25,5
973,53.85,15,8
2638,82.54,32,7
1540,50.58,14,4
1821,66.21,16,2
2313,53.64,29,9
527,4.16,4,1
2862,111.06,27,6
1219,33.03,16,4
2432,69.48,22,8
2528,163.1,37,9
1535,109.27,24,5
2360,65.11,29,5
1129,50.23,15,4
3999,129.47,36,7
2298,84.91,23,8
528,19.080000000000002,7,2
1394,21.98,10,2
1785,106.66,23,6
1465,36.79,18,5
1453,69.75,14,3
1844,28.31,18,6
3207,124.86,33,10
1232,9.49,12,6
718,29.36,10,2
4980,88.16,56,19
2137,90.26,16,3
2751,75.13,32,5
2336,109.03999999999999,30,6
1488,38.06,18,5
1103,26.54,13,4
2290,37.91,22,5
1138,53.51,17,6
4154,91.48,38,8
1867,41.22,23,6
3586,125.03,32,8
2080,45.43,23,8
1928,95.46000000000001,20,4
2394,27.26,15,4
2175,97.1,37,7
1789,34.57,17,1
1022,27.5,11,3
1538,95.4,17,2
1622,93.59,21,10
1176,56.29,15,9
2046,83.52,31,10
1515,108.57,27,7
2356,68.37,17,5
1090,64.52,13,2
1123,49.54,18,5
975,14.86,13,2
2074,107.14,22,10
2037,40.69,21,3
1826,88.79,24,9
1294,67.27,17,6
6309,90.48,38,14
1650,90.57,19,6
1817,93.33,22,3
2444,92.5,28,7
1184,37.95,12,2
1032,75.8,17,0
1619,54.21,20,7
1764,60.78,28,9
2109,51.23,18,6
1953,134.06,33,8
1225,75.51,19,4
2105,73.42,21,7
2000,128.3,37,8
1622,42.66,26,7
1156,57.1,20,5
1067,7.56,8,2
1274,42.98,20,6
2012,126.04,24,6
2542,44.58,23,5
2252,102.73,25,6
279,12.88,5,1
1950,88.27,15,7
1822,79.6,25,4
1772,35.48,18,7
2734,69.07000000000001,45,8
815,18.27,7,3
1700,71.19,24,8
2385,129.69,26,5
2811,71.9,38,13
1832,104.36,19,5
3044,101.89,25,5
869,41.9,9,5
2098,87.08,16,6
3206,78.1,41,12
4408,209.73,47,9
1718,21.77,15,3
1747,5.17,7,2
2078,109.44,24,4
1084,85.81,20,4
1792,74.87,20,5
3982,163.36,35,10
2055,148.54,35,10
646,5.0,3,0
2536,32.64,15,3
2309,51.18,25,7
2531,174.56,29,9
5121,191.38,51,9
3119,83.35,27,5
1978,104.68,23,5
2261,44.28,22,6
1916,85.44,27,10
734,51.35,12,7
2047,98.89,25,6
2985,157.17,37,7
1147,24.37,16,5
1041,55.97,19,4
1988,79.42,18,9
1081,23.2,15,4
1726,54.99,17,5
986,28.69,13,4
963,33.14,17,5
2338,71.15,25,5
2324,64.63,34,7
4973,175.24,47,8
1293,30.64,10,3
1169,40.67,9,1
1175,56.9,10,2
1328,92.7,14,5
708,18.46,8,3
1479,80.66,15,6
2045,75.79,23,6
3130,143.36,29,6
2533,56.28,19,5
1170,37.89,16,8
948,64.43,14,3
1750,152.18,32,5
1737,58.06,31,12
3495,54.660000000000004,26,7
1229,65.3,13,5
2257,122.31,37,10
2711,113.92,32,8
1011,29.58,9,1
2098,103.56,28,6
1371,68.67,17,4
1774,95.65,20,6
2788,124.89,42,7
1601,98.26,18,3
1888,223.91,33,10
2136,81.35,24,10
1247,80.52,16,4
2999,84.57,19,3
588,7.34,6,1
2663,51.31,28,9
5735,170.82,48,8
1178,91.46,19,7
1218,31.28,10,0
6203,243.31,61,17
777,39.92,13,5
2225,99.05,46,12
1853,28.14,19,6
1013,61.29,20,6
2092,104.91,23,6
2466,155.15,33,8
1600,60.129999999999995,21,4
903,26.62,10,5
1113,14.11,10,0
1930,38.15,15,4
1606,62.91,17,8
1214,45.98,13,3
2252,86.08,32,6
2525,89.76,41,8
1786,93.79,22,1
2408,65.89,21,5
338,43.83,10,1
2294,107.59,44,13
1237,57.28,17,5
3148,65.64,23,6
4330,158.43,38,12
1382,65.9,14,3
2114,23.89,17,6
2415,112.99,27,9
1265,62.76,15,6
1788,55.19,18,5
2479,78.89,20,3
1327,84.76,24,3
1841,67.62,21,8
1604,106.09,22,11
3383,87.22,38,8
3596,129.2,36,8
2332,137.52,30,10
1823,70.24,29,12
1593,34.52,21,4
582,39.4,12,1
1301,48.67,17,6
3438,171.35,39,9
4196,229.46,63,12
1819,90.61,29,7
599,19.3,11,2
761,19.37,13,3
1442,30.07,18,5
1025,69.81,15,4
1720,36.72,18,4
1554,112.21,31,6
1364,39.99,13,3
2743,130.17,30,6
2833,59.11,27,10
1819,68.53,20,6
2923,150.5,37,11
2274,53.22,29,10
668,42.410000000000004,12,2
1294,29.51,16,2
1823,36.98,22,2
748,68.56,21,4
1919,44.88,18,10
2933,235.22,47,10
3438,129.18,27,8
1372,68.08,18,6
2913,46.47,22,5
2158,64.88,39,10
1438,29.419999999999998,15,5
2915,173.51,53,12
1242,68.86,13,3
1746,45.64,25,10
1503,91.91,25,5
1083,51.19,20,8
1731,75.24,23,7
2808,185.65,34,10
1778,130.17,27,4
1010,22.01,9,1
2310,111.32000000000001,28,5
1132,58.160000000000004,15,4
2410,121.28,27,4
1434,20.06,12,4
4111,57.19,36,9
1462,53.21,9,2
2601,199.95,39,10
735,36.78,14,3
2229,166.92,33,7
